"","Subject","Stem","StimulusType","FirstResponse","SecondResponse","ThirdResponse","Onset","ClusterOnset","PossibleWithB","Place","Manner","StressStimulus","Gender","Age","AgeGroup","EducationLevel","EducationField","SubjectGroup"
"1654","C14","tkab","adjective","O",NA,NA,"tk","yes",FALSE,"dental","stop","NotRelevant","female",31,"middle","Secondary","Humanities","C"
"1655","C14","znup","adjective","O",NA,NA,"zn","yes",TRUE,"dental","fricative","NotRelevant","female",31,"middle","Secondary","Humanities","C"
"1656","C14","zhgav","adjective","O",NA,NA,"zhg","yes",FALSE,"alveopalatal","fricative","NotRelevant","female",31,"middle","Secondary","Humanities","C"
"1657","C15","rogl","adjective","OB",NA,NA,"r","no",TRUE,"dental","sonorant","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1658","C15","nad","adjective","O",NA,NA,"n","no",TRUE,"dental","sonorant","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1659","C15","nokr","adjective","O",NA,NA,"n","no",TRUE,"dental","sonorant","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1660","C15","lopr","adjective","O",NA,NA,"l","no",TRUE,"dental","sonorant","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1661","C15","tul","adjective","O",NA,NA,"t","no",TRUE,"dental","stop","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1663","C15","pur","adjective","O",NA,NA,"p","no",TRUE,"labial","stop","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1664","C15","murl","adjective","OB",NA,NA,"m","no",TRUE,"labial","sonorant","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1665","C15","sagl","adjective","O",NA,NA,"s","no",TRUE,"dental","fricative","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1666","C15","moml","adjective","O",NA,NA,"m","no",TRUE,"labial","sonorant","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1667","C15","zup","adjective","O",NA,NA,"z","no",TRUE,"dental","fricative","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1668","C15","guzv","adjective","O",NA,NA,"g","no",TRUE,"velar","stop","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1669","C15","xushn","adjective","O",NA,NA,"x","no",TRUE,"velar","fricative","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1670","C15","jup","adjective","OB",NA,NA,"j","no",TRUE,"alveopalatal","sonorant","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1671","C15","sur","adjective","O",NA,NA,"s","no",TRUE,"dental","fricative","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1672","C15","kamp","adjective","O",NA,NA,"k","no",TRUE,"velar","stop","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1673","C15","zhuskl","adjective","OB",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1674","C15","jal","adjective","O",NA,NA,"j","no",TRUE,"alveopalatal","sonorant","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1675","C15","tov","adjective","O",NA,NA,"t","no",TRUE,"dental","stop","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1676","C15","xop","adjective","OB",NA,NA,"x","no",TRUE,"velar","fricative","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1677","C15","bukl","adjective","O",NA,NA,"b","no",TRUE,"labial","stop","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1678","C15","patl","adjective","O",NA,NA,"p","no",TRUE,"labial","stop","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1679","C15","razhn","adjective","O",NA,NA,"r","no",TRUE,"dental","sonorant","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1680","C15","dukt","adjective","O",NA,NA,"d","no",TRUE,"dental","stop","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1681","C15","zopr","adjective","O",NA,NA,"z","no",TRUE,"dental","fricative","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1682","C15","kochl","adjective","O",NA,NA,"k","no",TRUE,"velar","stop","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1683","C15","chup","adjective","O",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1684","C15","shadr","adjective","O",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1685","C15","daml","adjective","O",NA,NA,"d","no",TRUE,"dental","stop","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1686","C15","cav","adjective","O",NA,NA,"c","no",TRUE,"dental","affricate","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1687","C15","zhaxl","adjective","OB",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1688","C15","spul","adjective","O",NA,NA,"sp","yes",TRUE,"dental","fricative","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1689","C15","vazhd","adjective","O",NA,NA,"v","no",TRUE,"labial","fricative","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1690","C15","znup","adjective","O",NA,NA,"zn","yes",TRUE,"dental","fricative","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1691","C15","lus","adjective","OB",NA,NA,"l","no",TRUE,"dental","sonorant","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1692","C15","shakl","adjective","O",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1693","C15","skol","adjective","OB",NA,NA,"sk","yes",TRUE,"dental","fricative","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1694","C15","bost","adjective","O",NA,NA,"b","no",TRUE,"labial","stop","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1695","C15","zhgav","adjective","O",NA,NA,"zhg","yes",FALSE,"alveopalatal","fricative","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1696","C15","vurl","adjective","OB",NA,NA,"v","no",TRUE,"labial","fricative","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1697","C15","tkab","adjective","O",NA,NA,"tk","yes",FALSE,"dental","stop","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1698","C15","gab","adjective","O",NA,NA,"g","no",TRUE,"velar","stop","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1699","C15","chtus","adjective","O",NA,NA,"chr","yes",FALSE,"alveopalatal","affricate","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1700","C15","gnor","adjective","O",NA,NA,"gn","yes",TRUE,"velar","stop","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1701","C15","shchul","adjective","O",NA,NA,"shch","no",TRUE,"alveopalatal","fricative","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1702","C15","chav","adjective","O",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","NotRelevant","male",35,"middle","Higher","Humanities","C"
"1703","C16","pur","adjective","O",NA,NA,"p","no",TRUE,"labial","stop","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1704","C16","tul","adjective","O",NA,NA,"t","no",TRUE,"dental","stop","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1705","C16","sagl","adjective","O",NA,NA,"s","no",TRUE,"dental","fricative","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1706","C16","kamp","adjective","O",NA,NA,"k","no",TRUE,"velar","stop","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1707","C16","moml","adjective","OB",NA,NA,"m","no",TRUE,"labial","sonorant","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1708","C16","razhn","adjective","O",NA,NA,"r","no",TRUE,"dental","sonorant","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1709","C16","nad","adjective","OB",NA,NA,"n","no",TRUE,"dental","sonorant","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1710","C16","vurl","adjective","O",NA,NA,"v","no",TRUE,"labial","fricative","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1711","C16","patl","adjective","OB",NA,NA,"p","no",TRUE,"labial","stop","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1712","C16","zopr","adjective","O",NA,NA,"z","no",TRUE,"dental","fricative","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1713","C16","rogl","adjective","OB",NA,NA,"r","no",TRUE,"dental","sonorant","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1714","C16","shchul","adjective","O",NA,NA,"shch","no",TRUE,"alveopalatal","fricative","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1715","C16","tov","adjective","O",NA,NA,"t","no",TRUE,"dental","stop","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1716","C16","xop","adjective","OB",NA,NA,"x","no",TRUE,"velar","fricative","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1717","C16","jal","adjective","OB",NA,NA,"j","no",TRUE,"alveopalatal","sonorant","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1718","C16","zhuskl","adjective","O",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1719","C16","nokr","adjective","OB",NA,NA,"n","no",TRUE,"dental","sonorant","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1720","C16","lus","adjective","OB",NA,NA,"l","no",TRUE,"dental","sonorant","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1721","C16","murl","adjective","OB",NA,NA,"m","no",TRUE,"labial","sonorant","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1722","C16","sur","adjective","O",NA,NA,"s","no",TRUE,"dental","fricative","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1723","C16","dukt","adjective","OB",NA,NA,"d","no",TRUE,"dental","stop","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1724","C16","xushn","adjective","OB",NA,NA,"x","no",TRUE,"velar","fricative","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1725","C16","kochl","adjective","O",NA,NA,"k","no",TRUE,"velar","stop","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1726","C16","lopr","adjective","OB",NA,NA,"l","no",TRUE,"dental","sonorant","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1727","C16","chav","adjective","O",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1728","C16","bost","adjective","O",NA,NA,"b","no",TRUE,"labial","stop","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1729","C16","chtus","adjective","OB",NA,NA,"chr","yes",FALSE,"alveopalatal","affricate","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1730","C16","cav","adjective","O",NA,NA,"c","no",TRUE,"dental","affricate","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1731","C16","zhgav","adjective","O",NA,NA,"zhg","yes",FALSE,"alveopalatal","fricative","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1732","C16","zup","adjective","OB",NA,NA,"z","no",TRUE,"dental","fricative","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1733","C16","gnor","adjective","O",NA,NA,"gn","yes",TRUE,"velar","stop","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1734","C16","znup","adjective","O",NA,NA,"zn","yes",TRUE,"dental","fricative","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1735","C16","jup","adjective","OB",NA,NA,"j","no",TRUE,"alveopalatal","sonorant","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1736","C16","vazhd","adjective","O",NA,NA,"v","no",TRUE,"labial","fricative","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1737","C16","guzv","adjective","O",NA,NA,"g","no",TRUE,"velar","stop","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1738","C16","chup","adjective","OB",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1739","C16","zhaxl","adjective","OB",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1740","C16","gab","adjective","OB",NA,NA,"g","no",TRUE,"velar","stop","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1741","C16","zhrap","adjective","O",NA,NA,"zhr","yes",FALSE,"alveopalatal","fricative","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1742","C16","bukl","adjective","O",NA,NA,"b","no",TRUE,"labial","stop","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1743","C16","shadr","adjective","O",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1744","C16","shakl","adjective","O",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1745","C16","daml","adjective","O",NA,NA,"d","no",TRUE,"dental","stop","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1746","C16","spul","adjective","O",NA,NA,"sp","yes",TRUE,"dental","fricative","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1747","C16","skol","adjective","O",NA,NA,"sk","yes",TRUE,"dental","fricative","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1748","C16","tkab","adjective","OB",NA,NA,"tk","yes",FALSE,"dental","stop","NotRelevant","female",18,"young","IncompleteHigher","Humanities","C"
"1749","C17","rogl","adjective","OB",NA,NA,"r","no",TRUE,"dental","sonorant","NotRelevant","female",29,"young","Higher","Humanities","C"
"1750","C17","patl","adjective","O",NA,NA,"p","no",TRUE,"labial","stop","NotRelevant","female",29,"young","Higher","Humanities","C"
"1751","C17","tov","adjective","O",NA,NA,"t","no",TRUE,"dental","stop","NotRelevant","female",29,"young","Higher","Humanities","C"
"1752","C17","xushn","adjective","O",NA,NA,"x","no",TRUE,"velar","fricative","NotRelevant","female",29,"young","Higher","Humanities","C"
"1753","C17","lopr","adjective","O",NA,NA,"l","no",TRUE,"dental","sonorant","NotRelevant","female",29,"young","Higher","Humanities","C"
"1754","C17","zup","adjective","O",NA,NA,"z","no",TRUE,"dental","fricative","NotRelevant","female",29,"young","Higher","Humanities","C"
"1755","C17","kamp","adjective","O",NA,NA,"k","no",TRUE,"velar","stop","NotRelevant","female",29,"young","Higher","Humanities","C"
"1756","C17","nokr","adjective","OB",NA,NA,"n","no",TRUE,"dental","sonorant","NotRelevant","female",29,"young","Higher","Humanities","C"
"1757","C17","jup","adjective","O",NA,NA,"j","no",TRUE,"alveopalatal","sonorant","NotRelevant","female",29,"young","Higher","Humanities","C"
"1758","C17","sagl","adjective","O",NA,NA,"s","no",TRUE,"dental","fricative","NotRelevant","female",29,"young","Higher","Humanities","C"
"1759","C17","shakl","adjective","O",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","NotRelevant","female",29,"young","Higher","Humanities","C"
"1760","C17","zhuskl","adjective","O",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","NotRelevant","female",29,"young","Higher","Humanities","C"
"1761","C17","razhn","adjective","OB",NA,NA,"r","no",TRUE,"dental","sonorant","NotRelevant","female",29,"young","Higher","Humanities","C"
"1762","C17","sur","adjective","O",NA,NA,"s","no",TRUE,"dental","fricative","NotRelevant","female",29,"young","Higher","Humanities","C"
"1763","C17","tul","adjective","O",NA,NA,"t","no",TRUE,"dental","stop","NotRelevant","female",29,"young","Higher","Humanities","C"
"1764","C17","guzv","adjective","O",NA,NA,"g","no",TRUE,"velar","stop","NotRelevant","female",29,"young","Higher","Humanities","C"
"1765","C17","chup","adjective","O",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","NotRelevant","female",29,"young","Higher","Humanities","C"
"1766","C17","shadr","adjective","O",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","NotRelevant","female",29,"young","Higher","Humanities","C"
"1767","C17","moml","adjective","O",NA,NA,"m","no",TRUE,"labial","sonorant","NotRelevant","female",29,"young","Higher","Humanities","C"
"1768","C17","zopr","adjective","O",NA,NA,"z","no",TRUE,"dental","fricative","NotRelevant","female",29,"young","Higher","Humanities","C"
"1769","C17","pur","adjective","O",NA,NA,"p","no",TRUE,"labial","stop","NotRelevant","female",29,"young","Higher","Humanities","C"
"1770","C17","cav","adjective","O",NA,NA,"c","no",TRUE,"dental","affricate","NotRelevant","female",29,"young","Higher","Humanities","C"
"1771","C17","chav","adjective","O",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","NotRelevant","female",29,"young","Higher","Humanities","C"
"1772","C17","daml","adjective","O",NA,NA,"d","no",TRUE,"dental","stop","NotRelevant","female",29,"young","Higher","Humanities","C"
"1773","C17","jal","adjective","O","OB",NA,"j","no",TRUE,"alveopalatal","sonorant","NotRelevant","female",29,"young","Higher","Humanities","C"
"1774","C17","murl","adjective","O",NA,NA,"m","no",TRUE,"labial","sonorant","NotRelevant","female",29,"young","Higher","Humanities","C"
"1775","C17","lus","adjective","O",NA,NA,"l","no",TRUE,"dental","sonorant","NotRelevant","female",29,"young","Higher","Humanities","C"
